Evaluation/100instances/idleT_eval_std,Training/Update/global_critic_loss,Evaluation/100instances/pt_eval_mean,Training/Update/machine_actor_loss,_runtime,Training/Update/job_actor_loss,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/transT_eval_std,_step,Evaluation/100instances/obj_eval_std,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/pt_eval_std,Evaluation/100instances/obj_eval_mean,_timestamp,Evaluation/100instances/mk_eval_std,Evaluation/100instances/idleT_eval_mean
137.38006773143215,0.623297393321991,523.9764797427442,0.05581138655543327,12217.018919766,0.14357343316078186,499.08139638592985,38.64635203681393,929,81.57343414015894,273.0631705031065,77.14055563013488,740.5963463926415,1746009523.3490536,54.37421830544773,691.9014046013768
,,,,12223.275620238,,,,930,,,,,1746009529.6062973,,
,,,,12226.199452035,,,,931,,,,,1746009532.530298,,
,,,,12229.14113817,,,,932,,,,,1746009535.4717374,,
,,,,12232.299509511,,,,933,,,,,1746009538.6302435,,
,0.5323958396911621,,0.08857788145542145,12261.964677256,0.1358017921447754,,,934,,,,,1746009568.2953956,,
,,,,12268.473732588,,,,935,,,,,1746009574.8044772,,
,,,,12271.595936927,,,,936,,,,,1746009577.9267893,,
,,,,12274.719643595,,,,937,,,,,1746009581.050497,,
,,,,12277.845237791,,,,938,,,,,1746009584.1760914,,
135.1020950671839,0.5886463522911072,524.1377030666853,0.11188715696334839,12346.841956505,0.18961754441261292,497.5216445723504,43.11898262899875,939,81.4363127299047,273.30778460371727,77.88203073998969,735.5887003278584,1746009653.1720378,49.106750486567876,680.6585108787514
,,,,12353.364768067,,,,940,,,,,1746009659.6952202,,
,,,,12356.456761199,,,,941,,,,,1746009662.787659,,
,,,,12359.531435496,,,,942,,,,,1746009665.8623009,,
,,,,12362.645836509,,,,943,,,,,1746009668.9767468,,
,0.47042009234428406,,0.001426392118446529,12392.372619853,0.09425480663776398,,,944,,,,,1746009698.703145,,
,,,,12398.92307513,,,,945,,,,,1746009705.253886,,
,,,,12402.162689553,,,,946,,,,,1746009708.493348,,
,,,,12405.375599061,,,,947,,,,,1746009711.7064707,,
,,,,12408.464839671,,,,948,,,,,1746009714.7957146,,
146.38131849399267,0.49245405197143555,523.1532520528413,0.057125210762023926,12477.147840104,0.1384497731924057,503.25649670346405,34.45553082160503,949,80.20065252255249,271.52544646908615,76.10760533052319,738.706365185666,1746009783.4778442,47.21359335299977,684.5934409733163
,,,,12483.673141055,,,,950,,,,,1746009790.0039353,,
,,,,12486.756288814,,,,951,,,,,1746009793.0870452,,
,,,,12489.997356579,,,,952,,,,,1746009796.3280888,,
,,,,12493.049390677,,,,953,,,,,1746009799.3801286,,
,0.5583251118659973,,-0.015612035989761353,12522.633353903,0.0722845122218132,,,954,,,,,1746009828.96362,,
,,,,12529.209684366,,,,955,,,,,1746009835.5404277,,
,,,,12532.242430152,,,,956,,,,,1746009838.5732841,,
,,,,12535.443451716,,,,957,,,,,1746009841.774204,,
,,,,12538.499520888,,,,958,,,,,1746009844.8303244,,
145.00741140013398,0.5007386207580566,522.0669926804725,0.029498089104890823,12607.442850728,0.07650792598724365,501.21637964630565,37.35540286496313,959,79.34549452366132,273.47894596650934,74.56888393929235,733.5043869821312,1746009913.7728434,50.496519106846925,673.7381221452952
,,,,12613.785809511,,,,960,,,,,1746009920.116491,,
,,,,12616.774384228,,,,961,,,,,1746009923.1052353,,
,,,,12619.802333623,,,,962,,,,,1746009926.1330266,,
,,,,12622.718495098,,,,963,,,,,1746009929.0494292,,
,0.4700930714607239,,0.00020533874339889735,12652.81809416,0.08513399213552475,,,964,,,,,1746009959.1485252,,
,,,,12659.434107843,,,,965,,,,,1746009965.7648585,,
,,,,12662.553692984,,,,966,,,,,1746009968.884387,,
,,,,12665.759376391,,,,967,,,,,1746009972.0901284,,
,,,,12669.017510054,,,,968,,,,,1746009975.3482213,,
160.40948882583098,0.4941117465496063,524.9696821127293,0.10492079704999924,12739.251396653,0.10584578663110733,513.5928618924315,38.16432955887392,969,90.7187727080917,272.59612015587265,76.3372328115527,765.2954961482114,1746010045.5816133,58.95029016029787,738.3781362874315
,,,,12746.384030084,,,,970,,,,,1746010052.7148519,,
,,,,12750.15457037,,,,971,,,,,1746010056.48535,,
,,,,12753.881530126,,,,972,,,,,1746010060.2124014,,
,,,,12757.31039136,,,,973,,,,,1746010063.6412032,,
,0.5028215646743774,,0.13116006553173065,12786.825965494,0.18856772780418396,,,974,,,,,1746010093.1565416,,
,,,,12793.493642987,,,,975,,,,,1746010099.824333,,
,,,,12796.667346677,,,,976,,,,,1746010102.9980311,,
,,,,12799.800827841,,,,977,,,,,1746010106.131498,,
,,,,12802.99467473,,,,978,,,,,1746010109.3253162,,
155.00611376120418,0.576022744178772,525.0191753459701,0.13945062458515167,12873.570697106,0.23268257081508636,509.3295895409385,40.88179741408601,979,90.29516085214685,272.5619887431904,77.9167727460069,758.4049757439723,1746010179.8986726,54.98367951709168,725.3826801014268
,,,,12880.285212771,,,,980,,,,,1746010186.6157708,,
,,,,12883.598363966,,,,981,,,,,1746010189.9289825,,
,,,,12886.817531151,,,,982,,,,,1746010193.1482604,,
,,,,12889.926317256,,,,983,,,,,1746010196.257115,,
,0.5465289354324341,,0.05870803818106651,12920.60089397,0.09163066744804382,,,984,,,,,1746010226.9314566,,
,,,,12927.327080858,,,,985,,,,,1746010233.6577716,,
,,,,12930.475651132,,,,986,,,,,1746010236.8064187,,
,,,,12933.655467921,,,,987,,,,,1746010239.9744015,,
,,,,12936.726113986,,,,988,,,,,1746010243.0569572,,
144.2304395535189,0.5330003499984741,526.0702930536744,0.09743569046258926,13008.989579055,0.18704645335674286,511.901880568964,40.43953277130242,989,88.38586282981885,273.68560029789637,77.25517199814702,755.6640698340615,1746010315.3195915,52.93621235811618,714.3452008135675
,,,,13015.851205791,,,,990,,,,,1746010322.1819365,,
,,,,13018.98408538,,,,991,,,,,1746010325.3147852,,
,,,,13022.151477367,,,,992,,,,,1746010328.4821877,,
,,,,13025.376723211,,,,993,,,,,1746010331.7074924,,
,0.5099400877952576,,0.10523953288793564,13055.101744003,0.08186846971511841,,,994,,,,,1746010361.4323494,,
,,,,13061.600239927,,,,995,,,,,1746010367.9308379,,
,,,,13064.626235458,,,,996,,,,,1746010370.9568498,,
,,,,13067.877410434,,,,997,,,,,1746010374.2080998,,
,,,,13071.202594765,,,,998,,,,,1746010377.5333035,,
147.2658831483964,0.5446416139602661,525.9335737597262,0.1043797954916954,13143.984380185,0.23195381462574005,497.1190609627991,33.5343234012316,999,84.2840466772797,265.600636936589,77.65493565041263,736.8654528266833,1746010450.3144004,48.59071298612754,686.310678875889
,,,,13150.742896905,,,,1000,,,,,1746010457.0734956,,
,,,,13153.991766439,,,,1001,,,,,1746010460.3224335,,
,,,,13157.115381058,,,,1002,,,,,1746010463.4461904,,
,,,,13160.315219275,,,,1003,,,,,1746010466.6459427,,
,0.5430112481117249,,0.10568105429410934,13191.144410551,0.16360855102539062,,,1004,,,,,1746010497.4742372,,
,,,,13197.890076519,,,,1005,,,,,1746010504.220843,,
,,,,13200.921934566,,,,1006,,,,,1746010507.2527297,,
,,,,13204.013614826,,,,1007,,,,,1746010510.3443942,,
,,,,13207.130898078,,,,1008,,,,,1746010513.461744,,
142.9764579382691,0.5778201818466187,524.4221997279872,0.20813308656215668,13275.32247947,0.23709121346473694,497.1405654902196,42.43953995944647,1009,78.63895611115451,261.652175114536,78.07261128626524,731.8757006017873,1746010581.6529746,44.4768266283731,677.3003987289941
,,,,13281.939612459,,,,1010,,,,,1746010588.2703612,,
,,,,13284.99538074,,,,1011,,,,,1746010591.3031511,,
,,,,13288.012661401,,,,1012,,,,,1746010594.3434753,,
,,,,13291.097431413,,,,1013,,,,,1746010597.4282277,,
,0.4826427400112152,,0.07180353999137878,13320.637512406,0.15281832218170166,,,1014,,,,,1746010626.9681444,,
,,,,13327.022534567,,,,1015,,,,,1746010633.3531325,,
,,,,13330.112991735,,,,1016,,,,,1746010636.4438493,,
,,,,13333.130166765,,,,1017,,,,,1746010639.4610581,,
,,,,13336.221871367,,,,1018,,,,,1746010642.5526938,,
157.43057329093722,0.667724072933197,526.0712288558076,0.26251113414764404,13404.937775048,0.26442334055900574,501.79433702773093,37.325180770771006,1019,88.94444762698606,269.7695333433078,72.36649328892874,739.6450173970667,1746010711.267937,52.72640436160144,686.3622109374744
,,,,13411.429823387,,,,1020,,,,,1746010717.7605665,,
,,,,13414.478832043,,,,1021,,,,,1746010720.8096025,,
,,,,13417.654865128,,,,1022,,,,,1746010723.985604,,
,,,,13420.799651002,,,,1023,,,,,1746010727.1304173,,
,0.49309682846069336,,0.06772787868976593,13450.570340263,0.11964521557092667,,,1024,,,,,1746010756.9009442,,
,,,,13456.854615085,,,,1025,,,,,1746010763.1853716,,
,,,,13459.812591348,,,,1026,,,,,1746010766.1433337,,
,,,,13462.777901268,,,,1027,,,,,1746010769.1087165,,
,,,,13465.686201585,,,,1028,,,,,1746010772.0169835,,
154.24273669252932,0.5058178901672363,525.2440734742806,0.15968160331249237,13533.656468323,0.18845048546791077,501.30733268738715,42.52987118033781,1029,92.53977602975273,270.1832107376851,77.31265145067532,740.8516743067019,1746010839.9865134,51.36106641221296,690.4861742362444
,,,,13540.119460087,,,,1030,,,,,1746010846.4502423,,
,,,,13543.270135124,,,,1031,,,,,1746010849.6008046,,
,,,,13546.40688729,,,,1032,,,,,1746010852.73769,,
,,,,13549.711474145,,,,1033,,,,,1746010856.042362,,
,0.47881460189819336,,0.054060518741607666,13579.603372966,0.0872797891497612,,,1034,,,,,1746010885.9337244,,
,,,,13586.262531696,,,,1035,,,,,1746010892.5933359,,
,,,,13589.387322106,,,,1036,,,,,1746010895.718095,,
,,,,13592.479043669,,,,1037,,,,,1746010898.809748,,
,,,,13595.66959472,,,,1038,,,,,1746010902.0003457,,
181.06285087520664,0.5379778742790222,523.9202682087945,0.12463095039129257,13670.819831746,0.1590673327445984,515.8792434799568,40.8811460019118,1039,98.88757951376263,272.465403805278,76.42304557714849,786.700572612623,1746010977.1501606,54.82516890976474,790.7192179401668
,,,,13677.51298736,,,,1040,,,,,1746010983.8437378,,
,,,,13680.610766043,,,,1041,,,,,1746010986.9414861,,
,,,,13683.737172564,,,,1042,,,,,1746010990.067967,,
,,,,13686.802494173,,,,1043,,,,,1746010993.1332748,,
,0.5347918272018433,,0.09719426184892654,13716.702712176,0.20445723831653595,,,1044,,,,,1746011023.0332806,,
,,,,13723.320336716,,,,1045,,,,,1746011029.651123,,
,,,,13726.462148451,,,,1046,,,,,1746011032.7929327,,
,,,,13729.668941281,,,,1047,,,,,1746011035.9997685,,
,,,,13732.761375614,,,,1048,,,,,1746011039.0922194,,
169.741124819558,0.5291032791137695,523.0904099044697,0.15491120517253876,13802.030104863,0.13076439499855042,509.65596408363103,39.4544321420301,1049,93.6675872862266,278.20914367176215,76.87679536057183,739.2080507663235,1746011108.3600724,58.99361632559833,676.169181091826
,,,,13808.809430853,,,,1050,,,,,1746011115.1401823,,
,,,,13811.963907831,,,,1051,,,,,1746011118.294704,,
,,,,13815.017570344,,,,1052,,,,,1746011121.3483405,,
,,,,13818.13011393,,,,1053,,,,,1746011124.4609687,,
,0.5220299959182739,,0.1616521030664444,13847.941660028,0.08456088602542877,,,1054,,,,,1746011154.2722304,,
,,,,13854.805159267,,,,1055,,,,,1746011161.1358538,,
,,,,13857.87416521,,,,1056,,,,,1746011164.2050095,,
,,,,13860.940397118,,,,1057,,,,,1746011167.2712688,,
,,,,13863.938556811,,,,1058,,,,,1746011170.2694225,,
182.53057599761226,0.5491712689399719,525.9714288490641,0.044914428144693375,13937.398712369,0.07194620370864868,533.5984421994035,39.18066580842083,1059,106.38631535652317,269.35489574804365,77.10296644822195,817.1037599688643,1746011243.7292671,60.59826329529136,848.5120809996704
,,,,13944.121920238,,,,1060,,,,,1746011250.452642,,
,,,,13947.3289743,,,,1061,,,,,1746011253.6597345,,
,,,,13950.595757606,,,,1062,,,,,1746011256.9266195,,
,,,,13953.852330327,,,,1063,,,,,1746011260.1829789,,
,0.59095299243927,,0.156358003616333,13985.881610095,0.17701473832130432,,,1064,,,,,1746011292.2122471,,
,,,,13992.53892938,,,,1065,,,,,1746011298.8695347,,
,,,,13995.730196134,,,,1066,,,,,1746011302.0608716,,
,,,,13998.853767647,,,,1067,,,,,1746011305.1846294,,
,,,,14002.099883363,,,,1068,,,,,1746011308.4306889,,
162.6218017981341,0.5960139036178589,523.1505496211023,0.09484489262104034,14071.858868171,0.08408712595701218,538.0002873179761,35.59933159123032,1069,90.0640469662912,274.3067187370423,77.10749170977331,826.7501732623609,1746011378.1890676,56.26501127561871,868.5712368483025
,,,,14078.798015435,,,,1070,,,,,1746011385.1287816,,
,,,,14081.971391098,,,,1071,,,,,1746011388.3020911,,
,,,,14085.086679293,,,,1072,,,,,1746011391.4174185,,
,,,,14088.16729506,,,,1073,,,,,1746011394.4978838,,
,0.5414860248565674,,0.03437478840351105,14118.075049435,0.12664590775966644,,,1074,,,,,1746011424.405765,,
,,,,14124.729353723,,,,1075,,,,,1746011431.0601335,,
,,,,14127.89494947,,,,1076,,,,,1746011434.2257283,,
,,,,14130.982848649,,,,1077,,,,,1746011437.3136747,,
,,,,14134.086270612,,,,1078,,,,,1746011440.4170978,,
214.29371306305364,0.5349982380867004,523.8739451609875,0.0878688171505928,14203.942036099,0.11423356831073761,525.591039570566,43.155906267793064,1079,117.92266321609341,279.6697207436919,75.61946124264661,797.6682589060437,1746011510.2718375,64.49206399809057,804.8708021617099
,,,,14210.704543276,,,,1080,,,,,1746011517.034974,,
,,,,14213.791393567,,,,1081,,,,,1746011520.122086,,
,,,,14216.873339876,,,,1082,,,,,1746011523.2040925,,
,,,,14219.884641612,,,,1083,,,,,1746011526.2152228,,
,0.5616459250450134,,0.0864853635430336,14249.603728709,0.10846052318811417,,,1084,,,,,1746011555.9338806,,
,,,,14256.668279146,,,,1085,,,,,1746011562.9990592,,
,,,,14259.91058428,,,,1086,,,,,1746011566.2413023,,
,,,,14263.036974443,,,,1087,,,,,1746011569.3677988,,
,,,,14266.025792967,,,,1088,,,,,1746011572.3564727,,
164.57074859974608,0.6466638445854187,521.9830068290065,0.13865427672863007,14336.076552702,0.17910020053386688,534.0890545945043,40.584806925974654,1089,88.74329211752439,278.43920409789365,76.1800630891771,805.8385046908813,1746011642.4066536,53.71165283362319,819.3045982547463
,,,,14342.987328723,,,,1090,,,,,1746011649.3178918,,
,,,,14346.798324915,,,,1091,,,,,1746011653.129093,,
,,,,14350.53891334,,,,1092,,,,,1746011656.8696983,,
,,,,14354.20439469,,,,1093,,,,,1746011660.535216,,
,0.4931286871433258,,0.10234520584344864,14384.279450635,0.07002086937427521,,,1094,,,,,1746011690.6100426,,
,,,,14390.690141548,,,,1095,,,,,1746011697.0208414,,
,,,,14393.727987055,,,,1096,,,,,1746011700.0588338,,
,,,,14396.737458487,,,,1097,,,,,1746011703.068261,,
,,,,14399.779858916,,,,1098,,,,,1746011706.110592,,
214.01473531179937,0.49320244789123535,524.1903854343835,0.10244778543710709,14469.979319937,0.12057433277368546,562.0728114148078,43.8376204621171,1099,119.6656560600274,260.6014859676509,77.46888305001349,861.705501275539,1746011776.3096318,64.37186301783161,937.6998133558301
,,,,14476.798911341,,,,1100,,,,,1746011783.129652,,
,,,,14479.889636092,,,,1101,,,,,1746011786.2202215,,
,,,,14482.978938068,,,,1102,,,,,1746011789.3096576,,
,,,,14486.070789614,,,,1103,,,,,1746011792.4016066,,
,0.5527569651603699,,0.11443483829498291,14516.555337576,0.10987108200788498,,,1104,,,,,1746011822.8858905,,
,,,,14523.510197336,,,,1105,,,,,1746011829.840756,,
,,,,14526.577957873,,,,1106,,,,,1746011832.9088404,,
,,,,14529.810335446,,,,1107,,,,,1746011836.1411438,,
,,,,14533.585182849,,,,1108,,,,,1746011839.9158876,,
170.04961777979594,0.47530031204223633,524.4137176920019,-0.007800263352692127,14617.733495274,0.09555095434188843,539.5132750294957,39.033998317016334,1109,103.72756514119277,268.8189538475808,77.82157678976023,812.6127990634454,1746011924.0637188,63.49332004234048,833.1955280133251
,,,,14625.06570816,,,,1110,,,,,1746011931.3963988,,
,,,,14628.13383902,,,,1111,,,,,1746011934.4645603,,
,,,,14631.345507728,,,,1112,,,,,1746011937.6762028,,
,,,,14634.686731608,,,,1113,,,,,1746011941.017418,,
,0.5317023396492004,,0.12410328537225723,14665.635526529,0.13294942677021027,,,1114,,,,,1746011971.9427197,,
,,,,14672.616538618,,,,1115,,,,,1746011978.9472566,,
,,,,14675.645821907,,,,1116,,,,,1746011981.976509,,
,,,,14678.682410765,,,,1117,,,,,1746011985.0130777,,
,,,,14681.724666818,,,,1118,,,,,1746011988.0554042,,
193.3833970144486,0.6039618253707886,524.3952944769641,0.16850073635578156,14754.771353832,0.1666460931301117,529.5155818961596,40.17769825844873,1119,107.24475057651821,274.4992033143942,75.24293661241248,787.8518847753288,1746012061.101329,61.85073006132687,778.4692339080009
,,,,14761.907359507,,,,1120,,,,,1746012068.2380636,,
,,,,14764.958366261,,,,1121,,,,,1746012071.288974,,
,,,,14767.980407565,,,,1122,,,,,1746012074.3111827,,
,,,,14771.152158605,,,,1123,,,,,1746012077.4830313,,
,0.49130725860595703,,0.03587288036942482,14801.887453116,0.12171120941638947,,,1124,,,,,1746012108.217633,,
,,,,14809.038145844,,,,1125,,,,,1746012115.3689198,,
,,,,14812.156517669,,,,1126,,,,,1746012118.487117,,
,,,,14815.234845904,,,,1127,,,,,1746012121.5655432,,
,,,,14818.38521266,,,,1128,,,,,1746012124.715963,,
141.12237018775866,0.5558421611785889,524.3152938740393,0.17159628868103027,14889.547661643,0.1857023984193802,515.4670843138547,37.05726890803084,1129,76.94552919825873,274.674589477466,76.40408135644637,762.3303071182589,1746012195.8775887,46.50997991110341,728.70609486902
,,,,14896.368115129,,,,1130,,,,,1746012202.6988575,,
,,,,14899.393750681,,,,1131,,,,,1746012205.724344,,
,,,,14902.465583609,,,,1132,,,,,1746012208.7963254,,
,,,,14905.540935804,,,,1133,,,,,1746012211.871782,,
,0.5187175869941711,,0.033969633281230927,14936.606495883,0.10962062329053879,,,1134,,,,,1746012242.9368472,,
,,,,14944.263033218,,,,1135,,,,,1746012250.5936952,,
,,,,14947.91420377,,,,1136,,,,,1746012254.245017,,
,,,,14951.092265967,,,,1137,,,,,1746012257.4229188,,
,,,,14954.105113571,,,,1138,,,,,1746012260.4359632,,
141.91908194092858,0.5606147646903992,521.3250011616636,0.01051399391144514,15024.060239372,0.09336473792791367,503.65012778077215,37.66430437712748,1139,83.32840883486271,278.00057410915355,77.90326361373272,748.2500434718829,1746012330.3905945,50.08937732983689,706.6496926826943
,,,,15030.854948424,,,,1140,,,,,1746012337.1856105,,
,,,,15034.117363217,,,,1141,,,,,1746012340.4481483,,
,,,,15037.204162626,,,,1142,,,,,1746012343.535029,,
,,,,15040.290356561,,,,1143,,,,,1746012346.6211615,,
,0.5282366275787354,,0.07308457791805267,15069.827457603,0.06077521666884422,,,1144,,,,,1746012376.1573894,,
,,,,15076.468324405,,,,1145,,,,,1746012382.798983,,
,,,,15079.551984999,,,,1146,,,,,1746012385.8827655,,
,,,,15082.597701978,,,,1147,,,,,1746012388.9283586,,
,,,,15085.801099914,,,,1148,,,,,1746012392.1319933,,
155.2084538223307,0.5730587840080261,524.8197491451297,0.14819562435150146,15155.464766018,0.18248681724071503,495.7524028359557,37.21982706745861,1149,90.58922709730246,275.2118732969409,75.85510172923472,732.6783032978535,1746012461.7949252,57.59557032313243,673.5176696150788
,,,,15162.265806256,,,,1150,,,,,1746012468.5964105,,
,,,,15165.334898277,,,,1151,,,,,1746012471.6657572,,
,,,,15168.46543841,,,,1152,,,,,1746012474.7961137,,
,,,,15171.68565087,,,,1153,,,,,1746012478.0164218,,
,0.5415488481521606,,0.14799253642559052,15201.591694337,0.19271701574325562,,,1154,,,,,1746012507.92233,,
,,,,15208.235501897,,,,1155,,,,,1746012514.5661702,,
,,,,15211.334450053,,,,1156,,,,,1746012517.665275,,
,,,,15214.459747592,,,,1157,,,,,1746012520.7906234,,
,,,,15217.626477291,,,,1158,,,,,1746012523.9570677,,
150.1390987709605,0.46926307678222656,524.3327350791036,0.04312090575695038,15287.657814425,0.1014644056558609,503.0191178855826,39.057587650842805,1159,84.24790710351488,275.4753944703186,74.37695394854823,731.4102786205841,1746012593.987838,48.474183262457814,663.4361463516142
,,,,15294.322791319,,,,1160,,,,,1746012600.6535482,,
,,,,15297.410074177,,,,1161,,,,,1746012603.7408679,,
,,,,15300.457915994,,,,1162,,,,,1746012606.7885423,,
,,,,15303.542625007,,,,1163,,,,,1746012609.8732038,,
,0.5460367202758789,,0.15111131966114044,15333.375763573,0.17241644859313965,,,1164,,,,,1746012639.7064366,,
,,,,15340.457300679,,,,1165,,,,,1746012646.7879744,,
,,,,15343.484008174,,,,1166,,,,,1746012649.814723,,
,,,,15346.53852225,,,,1167,,,,,1746012652.86936,,
,,,,15349.672914509,,,,1168,,,,,1746012656.0036752,,
134.65835658411783,0.5667133927345276,524.4553701037044,0.09935656189918518,15419.573143863,0.09935422241687775,503.04729302768754,39.8303174364867,1169,83.54122505571064,279.22103904051136,74.43378012050682,733.5945023345722,1746012725.9031715,52.17365932236298,666.8730731847822
