Evaluation/100instances/obj_eval_mean,_step,Training/Update/job_actor_loss,Evaluation/100instances/transT_eval_std,Evaluation/100instances/pt_eval_mean,_timestamp,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/mk_eval_std,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/idleT_eval_mean,Training/Update/machine_actor_loss,Evaluation/100instances/pt_eval_std,_runtime,Training/Update/global_critic_loss,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/obj_eval_std
,1280,,,,1745937017.8869934,,,,,,,33033.598655478,,,
,1281,,,,1745937021.5871367,,,,,,,33037.298976459,,,
,1282,,,,1745937025.2335532,,,,,,,33040.945105363,,,
,1283,,,,1745937029.0799954,,,,,,,33044.791607949,,,
,1284,0.1012985035777092,,,1745937070.768879,,,,,0.03468760848045349,,33086.480893648,0.5564872026443481,,
,1285,,,,1745937078.4867706,,,,,,,33094.198533962,,,
,1286,,,,1745937082.1141658,,,,,,,33097.826265479,,,
,1287,,,,1745937085.7603214,,,,,,,33101.471989165,,,
,1288,,,,1745937089.3793693,,,,,,,33105.090905733,,,
838.8729737250042,1289,0.20297889411449432,40.74620388918835,458.6252343497355,1745937189.560915,263.8001790445906,61.09877558063608,241.4187012281585,966.9901710073946,0.1989229917526245,67.86575010843703,33205.273187099,0.6157755255699158,539.6669394330845,129.7263285462132
,1290,,,,1745937197.7325506,,,,,,,33213.444096839,,,
,1291,,,,1745937202.0883412,,,,,,,33217.79987647,,,
,1292,,,,1745937206.3855462,,,,,,,33222.097168236,,,
,1293,,,,1745937210.3511693,,,,,,,33226.062732785,,,
,1294,0.06624938547611237,,,1745937252.6612647,,,,,0.10431156307458878,,33268.373163072,0.5060274600982666,,
,1295,,,,1745937260.435273,,,,,,,33276.147037809,,,
,1296,,,,1745937264.242685,,,,,,,33280.077730506,,,
,1297,,,,1745937268.0603442,,,,,,,33283.772708211,,,
,1298,,,,1745937271.8261876,,,,,,,33287.537906554,,,
833.3717912498664,1299,0.08130602538585663,40.57960410869545,458.7244705496351,1745937376.7234347,265.66181756691697,62.704049472927224,236.77653184189495,954.9977685539858,0.07150722295045853,67.80647463666938,33392.435761822,0.5304569005966187,536.8763302375866,126.27804314730724
,1300,,,,1745937384.3042028,,,,,,,33400.0865815,,,
,1301,,,,1745937388.104987,,,,,,,33403.816812283,,,
,1302,,,,1745937391.8474617,,,,,,,33407.559159907,,,
,1303,,,,1745937395.5031683,,,,,,,33411.215045696,,,
,1304,0.07512863725423813,,,1745937437.8219907,,,,,0.16465118527412415,,33453.534153014,0.5741203427314758,,
,1305,,,,1745937446.2797573,,,,,,,33461.991441158,,,
,1306,,,,1745937450.1536505,,,,,,,33465.865391494,,,
,1307,,,,1745937454.1974554,,,,,,,33469.909193949,,,
,1308,,,,1745937458.170517,,,,,,,33473.882282283,,,
835.1473800824864,1309,0.23456445336341858,39.40582329546916,458.6845976331354,1745937559.9114306,263.2076253819003,66.30438486270562,261.3410927991814,960.0874708215455,0.21213626861572266,67.88764100224277,33575.623726024,0.5885393023490906,537.4925690605846,135.15072921927714
,1310,,,,1745937568.0110521,,,,,,,33583.722692566,,,
,1311,,,,1745937571.7377899,,,,,,,33587.449394588,,,
,1312,,,,1745937575.6447575,,,,,,,33591.356401907,,,
,1313,,,,1745937579.511107,,,,,,,33595.222901779,,,
,1314,0.0613742358982563,,,1745937621.0803428,,,,,0.1730113923549652,,33636.792171359,0.5944254994392395,,
,1315,,,,1745937628.8449636,,,,,,,33644.556567333,,,
,1316,,,,1745937632.3810964,,,,,,,33648.092631292,,,
,1317,,,,1745937635.9525917,,,,,,,33651.66423158,,,
,1318,,,,1745937639.5954657,,,,,,,33655.306952543,,,
831.0313402993842,1319,0.08942519128322601,41.05054066784237,459.1263318164146,1745937739.736753,264.0915012606009,63.159661872739655,238.2277070676979,950.6459511318061,0.13243556022644043,67.98393695695864,33755.449001468,0.5077658891677856,535.7603171699396,127.58727681328813
,1320,,,,1745937748.0196495,,,,,,,33763.731464123,,,
,1321,,,,1745937751.6231456,,,,,,,33767.334880639,,,
,1322,,,,1745937755.2384915,,,,,,,33770.949987976,,,
,1323,,,,1745937758.8626132,,,,,,,33774.574148438,,,
,1324,0.16789571940898895,,,1745937800.2316906,,,,,0.08310623466968536,,33815.943476606,0.6119982004165649,,
,1325,,,,1745937807.789655,,,,,,,33823.50122855,,,
,1326,,,,1745937811.420683,,,,,,,33827.133883333,,,
,1327,,,,1745937815.0558646,,,,,,,33830.767410281,,,
,1328,,,,1745937818.6912763,,,,,,,33834.402817785,,,
829.0295874027179,1329,0.15223510563373566,35.85793215960087,459.11990023016256,1745937920.3957894,264.59007835198895,57.50664328689987,214.05757618103019,944.2412418225358,0.15079990029335022,68.25515082042907,33936.108062658,0.5806758999824524,536.9177872781021,114.06238202451487
,1330,,,,1745937928.2802248,,,,,,,33943.991947146,,,
,1331,,,,1745937932.097873,,,,,,,33947.809509711,,,
,1332,,,,1745937935.753993,,,,,,,33951.465682169,,,
,1333,,,,1745937939.4585423,,,,,,,33955.170273417,,,
,1334,0.21077676117420197,,,1745937982.0116255,,,,,0.30549880862236023,,33997.723689206,0.5775431990623474,,
,1335,,,,1745937990.0293221,,,,,,,34005.740969216,,,
,1336,,,,1745937993.7778494,,,,,,,34009.489550206,,,
,1337,,,,1745937997.6126227,,,,,,,34013.326074394,,,
,1338,,,,1745938001.4624782,,,,,,,34017.174181528,,,
835.049605443332,1339,0.1601167917251587,36.92910730726312,459.5353379207417,1745938113.336504,269.9331222300378,64.17829402349649,215.55467884172813,953.7075037871334,0.20041444897651672,67.90845777557115,34129.048887239,0.48705264925956726,539.4146107854363,119.17360365760044
,1340,,,,1745938121.8013804,,,,,,,34137.513161354,,,
,1341,,,,1745938125.6522777,,,,,,,34141.364021194,,,
,1342,,,,1745938129.5967546,,,,,,,34145.308610788,,,
,1343,,,,1745938133.5030577,,,,,,,34149.214730096,,,
,1344,0.051572274416685104,,,1745938175.2024605,,,,,0.06966670602560043,,34190.914245541,0.4511430859565735,,
,1345,,,,1745938184.3532734,,,,,,,34200.065033259,,,
,1346,,,,1745938188.207514,,,,,,,34203.91930127,,,
,1347,,,,1745938192.0999784,,,,,,,34207.811869647,,,
,1348,,,,1745938196.147446,,,,,,,34211.859238378,,,
831.9473602995542,1349,0.08374439924955368,37.704210126340335,459.8108772530574,1745938301.9421892,271.4136274376514,62.19861751327448,185.0896673024366,945.6157540558576,0.07337034493684769,67.66824892483704,34317.654574284,0.4547966420650482,538.7349557211453,105.50382049838505
,1350,,,,1745938310.0147173,,,,,,,34325.726493236,,,
,1351,,,,1745938313.7177134,,,,,,,34329.429470571,,,
,1352,,,,1745938317.5047865,,,,,,,34333.216424987,,,
,1353,,,,1745938321.1805677,,,,,,,34336.892192471,,,
,1354,0.07807116210460663,,,1745938364.431523,,,,,0.04282822459936142,,34380.143655196,0.44909343123435974,,
,1355,,,,1745938372.6319675,,,,,,,34388.343935901,,,
,1356,,,,1745938376.4504988,,,,,,,34392.162141004,,,
,1357,,,,1745938380.3126945,,,,,,,34396.024316251,,,
,1358,,,,1745938384.0258384,,,,,,,34399.73753143,,,
820.6727894554017,1359,0.005880257114768028,40.04899526825846,460.41290343029016,1745938489.3750603,270.00041174196207,63.90708743451788,198.81207778757505,923.3526725949907,-0.007762763183563948,67.68260524706282,34505.087405476,0.46281298995018005,532.9161917422424,110.88188219268936
,1360,,,,1745938497.4878793,,,,,,,34513.199688161,,,
,1361,,,,1745938501.3765953,,,,,,,34517.088390325,,,
,1362,,,,1745938505.1794908,,,,,,,34520.891259391,,,
,1363,,,,1745938509.005838,,,,,,,34524.71782037,,,
,1364,0.13970915973186493,,,1745938551.1881108,,,,,0.003206344787031412,,34566.900350744,0.48489877581596375,,
,1365,,,,1745938559.3878272,,,,,,,34575.099673394,,,
,1366,,,,1745938563.105275,,,,,,,34578.816997653,,,
,1367,,,,1745938566.8401084,,,,,,,34582.551822,,,
,1368,,,,1745938570.617251,,,,,,,34586.328955365,,,
826.0875099873182,1369,0.1238863468170166,38.95469600527574,460.50371028806353,1745938675.1625428,272.240859511183,61.04054821314498,198.8565313227309,932.8555573588792,0.18607091903686523,67.8662842726379,34690.874929421,0.5337858200073242,535.7390775657614,109.84172229841948
,1370,,,,1745938683.2740386,,,,,,,34698.985914522,,,
,1371,,,,1745938686.9894085,,,,,,,34702.701366379,,,
,1372,,,,1745938690.789046,,,,,,,34706.500939772,,,
,1373,,,,1745938694.573762,,,,,,,34710.285480024,,,
,1374,0.03354139253497124,,,1745938738.008477,,,,,0.0630112886428833,,34753.720605336,0.5170677900314331,,
,1375,,,,1745938746.175765,,,,,,,34761.887684891,,,
,1376,,,,1745938749.9146426,,,,,,,34765.626366983,,,
,1377,,,,1745938753.6139529,,,,,,,34769.325897897,,,
,1378,,,,1745938757.3236492,,,,,,,34773.035357516,,,
831.5948063948434,1379,0.19412848353385925,37.736951455879414,460.3923603013271,1745938862.390587,267.76096284400484,69.4896371155601,229.90191314366285,940.2712639627691,0.1397266387939453,68.20456352766203,34878.102933526,0.5262001752853394,544.4429103010099,126.53099913760006
,1380,,,,1745938870.7621646,,,,,,,34886.474122485,,,
,1381,,,,1745938875.3010197,,,,,,,34891.012717238,,,
,1382,,,,1745938879.9413066,,,,,,,34895.653133073,,,
,1383,,,,1745938884.2234213,,,,,,,34900.032544241,,,
,1384,0.06803704798221588,,,1745938926.93452,,,,,0.11069677025079727,,34942.646720186,0.4852559566497803,,
,1385,,,,1745938935.3073173,,,,,,,34951.019269169,,,
,1386,,,,1745938939.7735496,,,,,,,34955.485322901,,,
,1387,,,,1745938943.5900145,,,,,,,34959.301797989,,,
,1388,,,,1745938947.4322827,,,,,,,34963.144044983,,,
832.2186919349389,1389,0.06074167415499687,39.814924242092005,461.09134784670636,1745939053.6038797,271.26658431582945,62.52234972586328,213.4925683177923,942.823638783992,0.05649514123797417,68.12022591119293,35069.316428073,0.4807890057563782,540.9984510487345,120.38254675781474
,1390,,,,1745939063.0129254,,,,,,,35078.724816619,,,
,1391,,,,1745939067.663941,,,,,,,35083.375800239,,,
,1392,,,,1745939072.2448683,,,,,,,35087.956525099,,,
,1393,,,,1745939076.0966108,,,,,,,35091.808441371,,,
,1394,0.10595198720693588,,,1745939118.6565838,,,,,0.1631687730550766,,35134.368730681,0.5099120140075684,,
,1395,,,,1745939126.8152032,,,,,,,35142.527034534,,,
,1396,,,,1745939130.5743835,,,,,,,35146.286168751,,,
,1397,,,,1745939134.2998533,,,,,,,35150.011695227,,,
,1398,,,,1745939138.2567463,,,,,,,35153.968490437,,,
836.0183663924793,1399,0.18237395584583282,38.78350734422324,460.8578821199096,1745939248.1351516,273.2775976410318,64.13700907265132,203.72736618117025,953.2881084398829,0.25037428736686707,67.72023579323692,35263.847493279,0.5600656270980835,539.2611266008902,114.36137474886843
,1400,,,,1745939256.1675544,,,,,,,35271.879395733,,,
,1401,,,,1745939259.9587395,,,,,,,35275.670536186,,,
,1402,,,,1745939263.8473337,,,,,,,35279.559115892,,,
,1403,,,,1745939267.6213565,,,,,,,35283.333138578,,,
,1404,0.16105172038078308,,,1745939310.8730767,,,,,0.21408215165138245,,35326.585211656,0.6873704791069031,,
,1405,,,,1745939319.1587982,,,,,,,35334.870714536,,,
,1406,,,,1745939322.9886465,,,,,,,35338.70041737,,,
,1407,,,,1745939326.9140835,,,,,,,35342.625880687,,,
,1408,,,,1745939330.7547865,,,,,,,35346.46647415,,,
829.1272393231267,1409,0.14385096728801727,39.21207198116294,460.5645256925953,1745939439.0387082,270.78076628032716,61.74209364162748,200.41417072455928,936.1643510396439,0.18055544793605804,68.1665614540446,35454.751047165,0.5633909106254578,540.6988384354148,113.24540898661449
,1410,,,,1745939447.1299164,,,,,,,35462.841856037,,,
,1411,,,,1745939450.9465675,,,,,,,35466.658433093,,,
,1412,,,,1745939454.7092793,,,,,,,35470.608973997,,,
,1413,,,,1745939458.5113783,,,,,,,35474.223267684,,,
,1414,0.21399448812007904,,,1745939500.5095513,,,,,0.21204058825969696,,35516.221729943,0.604762077331543,,
,1415,,,,1745939508.823479,,,,,,,35524.535320644,,,
,1416,,,,1745939512.6313837,,,,,,,35528.343281199,,,
,1417,,,,1745939516.3552458,,,,,,,35532.067066477,,,
,1418,,,,1745939520.1348112,,,,,,,35535.84662839,,,
847.3434384662049,1419,0.0975203663110733,36.26211403816469,459.2953301355252,1745939626.1607237,271.40828750647205,62.276076481997265,196.85514128920207,973.2910440464442,0.15620002150535583,67.82617015273034,35641.873266592,0.5518473982810974,550.0680782303065,110.71470033169922
,1420,,,,1745939634.3147213,,,,,,,35650.026618344,,,
,1421,,,,1745939638.1857743,,,,,,,35653.89768018,,,
,1422,,,,1745939641.8941777,,,,,,,35657.60589551,,,
,1423,,,,1745939645.7275863,,,,,,,35661.439347388,,,
,1424,0.08358873426914215,,,1745939687.879239,,,,,0.18990027904510498,,35703.591191032,0.5025860071182251,,
,1425,,,,1745939696.180213,,,,,,,35711.892002823,,,
,1426,,,,1745939700.01992,,,,,,,35715.731667025,,,
,1427,,,,1745939703.8523746,,,,,,,35719.564168751,,,
,1428,,,,1745939707.6233861,,,,,,,35723.335108094,,,
865.9502604260613,1429,0.1572970151901245,36.45364639888481,457.4020410870419,1745939819.6113052,264.2533281410014,64.76256235844245,244.16878049993971,1018.5034593683617,0.10849905014038086,67.80864532049159,35835.323730607,0.5863861441612244,556.8434865392487,132.04411223630999
,1430,,,,1745939827.9376597,,,,,,,35843.649553101,,,
,1431,,,,1745939831.8521965,,,,,,,35847.564052433,,,
,1432,,,,1745939835.6373868,,,,,,,35851.349129325,,,
,1433,,,,1745939839.4284856,,,,,,,35855.140238485,,,
,1434,0.04845202714204788,,,1745939882.063804,,,,,-0.003586756531149149,,35897.775922693,0.5044930577278137,,
,1435,,,,1745939890.4946365,,,,,,,35906.206449921,,,
,1436,,,,1745939894.317607,,,,,,,35910.029395344,,,
,1437,,,,1745939898.3521984,,,,,,,35914.063968179,,,
,1438,,,,1745939902.1784644,,,,,,,35917.890371131,,,
861.1634660970171,1439,0.15302076935768127,37.9779647100661,457.2469327418829,1745940006.3570616,263.4701181386835,65.1249144999672,220.87301875309055,1009.5869824627014,0.16527915000915527,67.57351719630911,36022.069499214,0.5714209079742432,554.3396909686169,121.18919036703606
,1440,,,,1745940014.4953868,,,,,,,36030.207161666,,,
,1441,,,,1745940018.3015053,,,,,,,36034.013357835,,,
,1442,,,,1745940022.197262,,,,,,,36037.909072553,,,
,1443,,,,1745940026.034021,,,,,,,36041.745902894,,,
,1444,0.08751329034566879,,,1745940068.750364,,,,,0.07984492182731628,,36084.462495362,0.5404543280601501,,
,1445,,,,1745940077.2995477,,,,,,,36093.011620806,,,
,1446,,,,1745940081.1506412,,,,,,,36096.862445449,,,
,1447,,,,1745940085.0659215,,,,,,,36100.860051246,,,
,1448,,,,1745940088.7847579,,,,,,,36104.496584293,,,
855.5846564133049,1449,0.12568192183971405,39.4345686794596,457.65168590333354,1745940192.4636462,268.5890618963256,65.90694684045205,218.98464068888902,994.6597224342232,0.14629924297332764,67.53416197843066,36208.176088785,0.5345223546028137,552.3557017475425,120.62500875009644
,1450,,,,1745940200.5247319,,,,,,,36216.236714512,,,
,1451,,,,1745940204.2172225,,,,,,,36219.928994059,,,
,1452,,,,1745940207.9493139,,,,,,,36223.673926614,,,
,1453,,,,1745940211.6181028,,,,,,,36227.329772726,,,
,1454,0.15575580298900604,,,1745940255.0514789,,,,,0.21314683556556702,,36270.763409472,0.536535382270813,,
,1455,,,,1745940263.1401489,,,,,,,36278.852038842,,,
,1456,,,,1745940267.0149453,,,,,,,36282.726732793,,,
,1457,,,,1745940270.7523396,,,,,,,36286.464047424,,,
,1458,,,,1745940274.5899906,,,,,,,36290.301963724,,,
858.2172382390014,1459,0.10176374763250351,40.679864300268676,457.7082607324121,1745940384.5229988,269.39144036521543,67.19574833653135,228.91861417481726,1002.0154632476957,0.02710515260696411,67.62198851910378,36400.235402547,0.5036522150039673,551.1236514347879,127.90409536811411
,1460,,,,1745940392.614315,,,,,,,36408.325983967,,,
,1461,,,,1745940396.5894258,,,,,,,36412.301914769,,,
,1462,,,,1745940400.3173985,,,,,,,36416.147937852,,,
,1463,,,,1745940404.016506,,,,,,,36419.728191656,,,
,1464,0.12026449292898178,,,1745940446.3326926,,,,,0.18826553225517273,,36462.044717008,0.5714152455329895,,
,1465,,,,1745940454.5324466,,,,,,,36470.244441523,,,
,1466,,,,1745940458.515511,,,,,,,36474.227181407,,,
,1467,,,,1745940462.456648,,,,,,,36478.168434802,,,
,1468,,,,1745940466.365427,,,,,,,36482.077099522,,,
857.4309875402614,1469,0.03694962337613106,38.485040659634976,457.25500743635405,1745940573.2063212,265.0461265542745,61.200874288489935,222.39858112211456,999.4562605310467,0.07702764123678207,67.67974243842542,36588.918794032,0.46705514192581177,554.343137606115,120.8330801063356
,1470,,,,1745940581.3810472,,,,,,,36597.09290116,,,
,1471,,,,1745940585.1397784,,,,,,,36600.851612501,,,
,1472,,,,1745940588.8902402,,,,,,,36604.601991549,,,
,1473,,,,1745940592.6251187,,,,,,,36608.336764267,,,
,1474,0.1416700929403305,,,1745940635.4229214,,,,,0.1343245804309845,,36651.135016317,0.5213835835456848,,
,1475,,,,1745940643.505635,,,,,,,36659.21745272,,,
,1476,,,,1745940647.2503424,,,,,,,36662.962102746,,,
,1477,,,,1745940650.9394982,,,,,,,36666.651255711,,,
,1478,,,,1745940654.6477435,,,,,,,36670.359433342,,,
853.2840319614374,1479,-0.03243040665984154,37.406141077108806,457.4693982713019,1745940758.2219915,262.46266395936823,64.19619224643952,221.98784780429756,994.5558071931325,-0.04014238342642784,67.77780856035116,36773.934314657,0.5031140446662903,549.9535424594749,123.304396966697
,1480,,,,1745940766.3802094,,,,,,,36782.092116132,,,
,1481,,,,1745940770.105738,,,,,,,36785.817365663,,,
,1482,,,,1745940773.8212838,,,,,,,36789.533047758,,,
,1483,,,,1745940777.5763493,,,,,,,36793.288177396,,,
,1484,0.17253968119621277,,,1745940821.904969,,,,,0.11440470069646835,,36837.617047344,0.5264394879341125,,
,1485,,,,1745940830.1055744,,,,,,,36845.817403023,,,
,1486,,,,1745940834.0115123,,,,,,,36849.723344097,,,
,1487,,,,1745940837.8454866,,,,,,,36853.55719648,,,
,1488,,,,1745940841.8455155,,,,,,,36857.557188937,,,
852.5985188969604,1489,0.15863049030303955,39.77698185498455,458.4787437546568,1745940946.2033443,268.20381369918505,67.30844625747793,212.14422529121606,986.2379470555381,0.23108573257923126,67.85977553519142,36961.915789504,0.630515992641449,552.677699582613,120.69795683333268
,1490,,,,1745940954.366719,,,,,,,36970.078515176,,,
,1491,,,,1745940958.1428354,,,,,,,36973.854472729,,,
,1492,,,,1745940962.5965621,,,,,,,36978.308264108,,,
,1493,,,,1745940967.0627615,,,,,,,36982.774545751,,,
,1494,0.05162563920021057,,,1745941014.4141958,,,,,0.07634445279836655,,37030.126297224,0.5314241647720337,,
,1495,,,,1745941022.9200053,,,,,,,37038.631807682,,,
,1496,,,,1745941026.7517993,,,,,,,37042.463630073,,,
,1497,,,,1745941030.4803278,,,,,,,37046.192066577,,,
,1498,,,,1745941034.262951,,,,,,,37049.974659799,,,
844.4100670337232,1499,0.1258210986852646,38.02773436846315,458.28673903067573,1745941145.5423646,271.7250356588875,66.32630511614374,207.1975204954277,966.5842251853818,0.044792477041482925,67.82616811098809,37161.254774088,0.5141359567642212,550.2916855388067,119.52429923715017
,1500,,,,1745941153.663547,,,,,,,37169.375418137,,,
,1501,,,,1745941157.5324428,,,,,,,37173.244200361,,,
,1502,,,,1745941161.3254604,,,,,,,37177.037234068,,,
,1503,,,,1745941165.0990906,,,,,,,37180.810878542,,,
,1504,0.20606286823749542,,,1745941208.3717766,,,,,0.15990085899829865,,37224.083686744,0.5314146280288696,,
,1505,,,,1745941216.8289032,,,,,,,37232.540601228,,,
,1506,,,,1745941220.6549108,,,,,,,37236.366665319,,,
,1507,,,,1745941224.473895,,,,,,,37240.185653458,,,
,1508,,,,1745941228.3335967,,,,,,,37244.045331127,,,
851.881504345602,1509,0.20486636459827423,40.358636312744615,458.39046190082007,1745941335.9996445,271.50686102459713,67.42900898874257,217.23319432612016,984.6835654541978,0.20076918601989746,67.82405214872978,37351.71158023,0.5881892442703247,550.876302996689,123.02869328195034
,1510,,,,1745941344.1994238,,,,,,,37359.911358631,,,
,1511,,,,1745941348.063881,,,,,,,37363.775641563,,,
,1512,,,,1745941351.879464,,,,,,,37367.59115799,,,
,1513,,,,1745941355.7848403,,,,,,,37371.49675987,,,
,1514,0.10921076685190201,,,1745941398.9264379,,,,,0.09956797957420349,,37414.638530015,0.4940798878669739,,
,1515,,,,1745941407.2164147,,,,,,,37422.928136974,,,
,1516,,,,1745941411.0677893,,,,,,,37426.779432195,,,
,1517,,,,1745941414.8806436,,,,,,,37430.592543945,,,
,1518,,,,1745941418.8113425,,,,,,,37434.522968117,,,
846.9769331017945,1519,0.17710243165493011,35.02909213338672,458.624107859051,1745941524.5948858,270.44704616074193,66.50855303363022,226.3085765622427,977.0259773303292,0.23761871457099915,67.6617885851178,37540.310016912,0.5371748805046082,546.5687244847352,125.90918116201026
,1520,,,,1745941532.7214267,,,,,,,37548.43316832,,,
,1521,,,,1745941536.8962202,,,,,,,37552.60810435,,,
,1522,,,,1745941540.9751537,,,,,,,37556.708216917,,,
,1523,,,,1745941544.8084445,,,,,,,37560.520162766,,,
,1524,0.10672836750745773,,,1745941588.2511432,,,,,0.09798463433980942,,37603.962896429,0.5124821662902832,,
,1525,,,,1745941596.4161088,,,,,,,37612.128102647,,,
,1526,,,,1745941600.2754207,,,,,,,37615.987004108,,,
,1527,,,,1745941604.0755436,,,,,,,37619.78715824,,,
,1528,,,,1745941607.826731,,,,,,,37623.541021916,,,
850.5632435529952,1529,0.11980017274618149,37.00996749290611,458.8259394309849,1745941714.5655825,272.9534254500729,68.32983436047975,216.36410563600896,982.9637826213806,0.05084722116589546,67.70270003515374,37730.278033635,0.5127996802330017,548.1416741050865,122.5481349790158
,1530,,,,1745941722.7065825,,,,,,,37738.421481431,,,
,1531,,,,1745941726.486057,,,,,,,37742.197669031,,,
,1532,,,,1745941730.281831,,,,,,,37745.993572194,,,
,1533,,,,1745941734.0996366,,,,,,,37749.811369991,,,
,1534,0.09051789343357086,,,1745941777.9916856,,,,,0.11100931465625763,,37793.703765726,0.5007287263870239,,
,1535,,,,1745941786.4242108,,,,,,,37802.136147054,,,
,1536,,,,1745941790.4404144,,,,,,,37806.152170518,,,
,1537,,,,1745941794.2953017,,,,,,,37810.007093977,,,
,1538,,,,1745941798.2109504,,,,,,,37813.922670322,,,
863.602803202512,1539,0.1016266867518425,36.277058937005116,458.47108632394156,1745941904.4591753,274.48486654788655,70.82763547009246,223.78875594145399,1006.5063431135048,0.15127132833003998,67.80379894103307,37920.171573475,0.5206428170204163,556.7871452948905,125.0664592197965
,1540,,,,1745941912.5407581,,,,,,,37928.252546112,,,
,1541,,,,1745941916.3627973,,,,,,,37932.07469625,,,
,1542,,,,1745941920.1112525,,,,,,,37935.8357419,,,
,1543,,,,1745941923.9771848,,,,,,,37939.68894325,,,
,1544,0.1282348483800888,,,1745941968.100973,,,,,0.13333706557750702,,37983.812844706,0.5413113832473755,,
,1545,,,,1745941976.7447536,,,,,,,37992.456539142,,,
,1546,,,,1745941980.6507404,,,,,,,37996.362383202,,,
,1547,,,,1745941984.7370455,,,,,,,38000.448734836,,,
,1548,,,,1745941988.6164582,,,,,,,38004.32819003,,,
853.7613391754348,1549,0.08520274609327316,37.46589983022533,458.48249603888297,1745942099.3300488,273.1694551297549,65.94209893301881,207.19819089006913,986.7808920866742,0.10439493507146835,67.6504532507794,38115.042461957,0.4729422628879547,552.5552322481526,119.4087855861265
,1550,,,,1745942107.5674832,,,,,,,38123.279256954,,,
,1551,,,,1745942111.4233882,,,,,,,38127.135257423,,,
,1552,,,,1745942115.2384868,,,,,,,38130.950155544,,,
,1553,,,,1745942119.1168587,,,,,,,38134.828632066,,,
,1554,0.0981736108660698,,,1745942162.5416048,,,,,0.025101155042648315,,38178.253278613,0.47632160782814026,,
,1555,,,,1745942170.8853376,,,,,,,38186.755563711,,,
,1556,,,,1745942174.800377,,,,,,,38190.512107168,,,
,1557,,,,1745942178.5921006,,,,,,,38194.303797573,,,
,1558,,,,1745942182.3830729,,,,,,,38198.094822947,,,
854.7353627445648,1559,0.20838122069835663,38.47658312507487,458.63271200786113,1745942292.659755,274.2947518861612,67.4892408417499,218.637906635705,990.7800119908283,0.18348680436611176,67.70765731994548,38308.372096733,0.5642005801200867,550.2783069196423,123.41675315253836
,1560,,,,1745942301.0223954,,,,,,,38316.734381058,,,
,1561,,,,1745942304.780556,,,,,,,38320.492212447,,,
,1562,,,,1745942308.5979652,,,,,,,38324.309766084,,,
,1563,,,,1745942312.3888493,,,,,,,38328.100561199,,,
,1564,0.13644687831401825,,,1745942355.9052463,,,,,0.2559834420681,,38371.617088116,0.5979861617088318,,
,1565,,,,1745942421.5141804,,,,,,,38437.22609113,,,
,1566,,,,1745942425.5545745,,,,,,,38441.266261213,,,
,1567,,,,1745942429.5698788,,,,,,,38445.281678976,,,
,1568,,,,1745942433.480462,,,,,,,38449.19218257,,,
845.827191754018,1569,0.10424192249774933,38.31197427143321,458.7409452106381,1745942543.2612977,271.6984775370375,61.54462274325981,214.30852445798698,976.9988469609071,0.10337205231189728,67.88089138555048,38558.973663582,0.5210601091384888,542.9789484449813,117.7545159527172
,1570,,,,1745942551.4860535,,,,,,,38567.19795538,,,
,1571,,,,1745942555.298104,,,,,,,38571.009842283,,,
,1572,,,,1745942559.0943785,,,,,,,38574.806158587,,,
,1573,,,,1745942562.960845,,,,,,,38578.672652738,,,
,1574,0.09992880374193192,,,1745942607.3795195,,,,,0.1307164877653122,,38623.091521113,0.5163256525993347,,
,1575,,,,1745942615.8622766,,,,,,,38631.574066355,,,
,1576,,,,1745942619.877211,,,,,,,38635.589071114,,,
,1577,,,,1745942623.8826947,,,,,,,38639.59450187,,,
,1578,,,,1745942627.709855,,,,,,,38643.421744975,,,
840.6956647914336,1579,0.13103945553302765,39.09863291544868,459.0234497016907,1745942735.7321784,271.91198341229517,63.89035145362068,216.2739624022084,962.0763847002174,0.16503547132015228,67.78878092102885,38751.444557419,0.5295353531837463,544.6833358705279,119.6977499979242
,1580,,,,1745942744.2900686,,,,,,,38760.00194752,,,
,1581,,,,1745942748.7850537,,,,,,,38764.496737403,,,
,1582,,,,1745942752.853708,,,,,,,38768.565366685,,,
,1583,,,,1745942756.688217,,,,,,,38772.400061183,,,
,1584,0.16263121366500854,,,1745942799.9964736,,,,,0.07478407025337219,,38815.708313021,0.5265159010887146,,
,1585,,,,1745942808.3730078,,,,,,,38824.084932344,,,
,1586,,,,1745942812.3432393,,,,,,,38828.054885439,,,
,1587,,,,1745942816.3410783,,,,,,,38832.166837887,,,
,1588,,,,1745942820.181848,,,,,,,38835.893635062,,,
848.8427739920356,1589,0.19492866098880768,38.74097473703481,459.2123320674244,1745942926.9969547,270.66827385963717,61.81866190609665,201.78027595115898,976.4450291124724,0.13353709876537323,67.96476694657945,38942.709354418,0.5468248724937439,551.1154368703737,115.16742771477799
,1590,,,,1745942935.5112526,,,,,,,38951.223264221,,,
,1591,,,,1745942939.4208555,,,,,,,38955.132588984,,,
,1592,,,,1745942943.2702758,,,,,,,38958.982030257,,,
,1593,,,,1745942947.0785491,,,,,,,38962.790262108,,,
,1594,0.13242432475090027,,,1745942989.8632488,,,,,0.16465365886688232,,39005.575389844,0.5635802149772644,,
,1595,,,,1745942997.7205985,,,,,,,39013.432511481,,,
,1596,,,,1745943002.0183575,,,,,,,39017.730115144,,,
